MW,FaultType,Rrup,VS30,PGA
5.8,Yanal,15.13,304.68,0.02882721652683103
5.8,Yanal,24.95,403.37,0.18227499732346727
5.8,Yanal,35.68,367.57,0.04750899525924222
5.8,Yanal,17.24,377.51,0.09771774601171478
6.06,Normal,15.46,537.16,0.34169562071334775
6.06,Normal,4.67,346.82,0.2806784425063671
6.8,Ters,155.12,627.64,0.0103633524960063
5.8,Normal,51.29,228.85,0.0598035745719819
5.8,Normal,41.62,309.41,0.09129049565088361
5.8,Normal,41.55,314.88,0.06510633508085675
5.8,Normal,41.5,314.88,0.09795125524080843
5.8,Normal,41.52,309.41,0.06721033163744843
5.8,Normal,41.78,309.41,0.04574058592779502
5.8,Normal,41.88,309.41,0.04950153394266889
5.8,Normal,41.88,309.41,0.06618751449132985
5.8,Normal,41.83,275.82,0.06598215660181167
5.8,Normal,40.98,306.78,0.04401413207136203
5.8,Normal,40.71,306.38,0.11326530583254962
5.8,Normal,40.83,306.38,0.06076429728742364
5.8,Normal,41.15,308.39,0.05761908150559153
5.8,Normal,42.61,321.63,0.04913364490161095
5.8,Normal,42.61,300.22,0.08221500924884093
5.19,Yanal,17.52,360.45,0.06677455224604205
5.19,Yanal,40.67,336.07,0.03997866860859426
5.19,Yanal,21.32,329.0,0.09042064608276143
3.6,Normal,38.81,655.67,0.0005433591420621723
5.62,Yanal,9.76,193.67,0.13012843112210337
5.8,Yanal,53.82,650.05,0.061994874296021435
5.69,Yanal,9.46,382.12,0.17269479618123992
5.69,Yanal,16.88,537.16,0.11295183725597384
5.91,Yanal,12.43,382.12,0.20817711957758472
5.91,Yanal,18.13,537.16,0.0819665066293056
5.91,Yanal,18.13,537.16,0.08112491370242313
5.91,Yanal,18.13,537.16,0.30635771282954505
5.7,Yanal,14.38,537.16,0.058731994641983684
5.7,Yanal,14.38,537.16,0.07922038901472903
5.7,Yanal,14.38,537.16,0.21873205155422468
6.2,Ters,306.93,500.35,0.0026923040296615835
4.59,Normal,274.95,386.0,0.000136332134217139
6.8,Ters,167.86,570.83,0.008116302321771287
4.59,Normal,264.77,433.0,0.00021643973144251958
4.59,Normal,271.78,559.0,6.0669374953513406e-05
4.59,Normal,561.91,760.0,1.5371655733849884e-06
6.8,Ters,189.97,295.14,0.005214122888061615
5.94,Yanal,44.21,370.94,0.13923874713282938
5.94,Yanal,23.86,585.12,0.10164735410025191
5.8,Normal,42.27,275.82,0.05825190324909737
5.8,Normal,40.9,285.09,0.046235609728669094
5.8,Normal,39.75,288.24,0.049781027117593704
5.8,Normal,39.88,286.03,0.04011723631656473
5.8,Normal,40.6,293.46,0.09735803775503078
5.8,Normal,43.71,320.11,0.03972169649623238
5.8,Normal,42.87,303.36,0.027574592319147714
6.32,Ters,58.12,357.43,0.18724117286195363
6.32,Ters,59.96,320.11,0.16720130705960407
6.32,Ters,60.9,295.17,0.16580545664383303
5.94,Yanal,12.39,382.12,0.28911670377944265
5.94,Yanal,12.39,373.18,0.3542373642971616
4.73,Yanal,5.46,373.18,0.10185073232716592
4.73,Yanal,5.17,353.2,0.1712432898772387
4.73,Yanal,6.25,377.41,0.030744430061391607
4.73,Yanal,8.37,350.54,0.07020372511037644
4.8,Yanal,9.64,337.6,0.12428218828734068
4.8,Yanal,6.84,472.2,0.17182942324991957
4.8,Yanal,5.67,373.18,0.19160825278990462
4.8,Yanal,5.95,377.41,0.023215758227815866
4.8,Yanal,6.67,454.12,0.13945376949032248
4.8,Yanal,4.34,364.84,0.24232901039033689
4.85,Yanal,7.94,472.2,0.17354136497273498
4.85,Yanal,10.32,373.18,0.0605506601705225
6.33,Yanal,14.37,471.53,0.638916142466709
6.33,Yanal,18.96,242.05,0.12131540381944084
6.33,Yanal,7.27,242.05,0.03830663728562976
4.73,Yanal,4.57,364.84,0.1995146751564155
4.59,Normal,135.01,366.77,0.0023889410588071192
4.59,Normal,117.46,290.17,0.001519819866483288
4.59,Normal,382.02,391.55,8.114994690078362e-06
6.8,Ters,173.19,655.45,0.0042610908632032245
4.59,Normal,97.27,644.0,0.002713861160125838
4.59,Normal,97.63,525.79,0.0022220217418899503
4.59,Normal,164.89,623.0,0.0019353359901244538
4.59,Normal,318.43,655.67,6.104548697856378e-05
4.59,Normal,267.09,739.55,6.724638283655114e-05
6.8,Ters,142.35,471.42,0.010473250730763587
6.32,Ters,61.64,303.36,0.11589084283825017
7.3,Ters,56.1,309.41,0.15170594997204295
7.3,Ters,56.02,314.88,0.14393736426411316
7.3,Ters,55.91,314.88,0.14825033981296637
7.3,Ters,55.84,309.41,0.12353992767611612
7.3,Ters,55.89,309.41,0.11928181601141057
7.3,Ters,55.99,309.41,0.1131503690949349
7.3,Ters,56.15,309.41,0.11138950987085812
7.3,Ters,56.2,275.82,0.12588442605993802
7.3,Ters,56.13,306.78,0.11548032998610629
7.3,Ters,55.55,306.38,0.15346803737016382
7.3,Ters,55.23,306.38,0.14164496081689598
3.6,Normal,12.61,748.33,0.005802355815689474
5.27,Ters,20.06,324.79,0.06093934419551461
5.27,Ters,15.84,366.71,0.06831518942709301
5.27,Ters,17.47,283.14,0.108342650212001
5.27,Ters,17.76,329.06,0.10776462093762498
5.27,Ters,32.91,255.0,0.024103232411830162
5.27,Ters,22.61,344.72,0.05506720448667791
4.85,Yanal,12.64,377.41,0.008458820852766655
4.85,Yanal,11.51,350.54,0.014741315203468108
4.59,Normal,135.71,383.09,0.0016711470634852277
6.19,Yanal,13.69,270.84,0.18589396007068115
6.9,Normal,9.55,476.62,0.05612263654606758
6.8,Ters,162.49,511.95,0.013856321709898338
4.85,Yanal,8.32,454.12,0.03013479294022111
6.54,Yanal,18.2,192.05,0.30446157181201045
6.54,Yanal,27.0,205.78,0.2215606862156732
6.54,Yanal,18.48,266.01,0.12581016100776599
6.54,Yanal,22.25,316.64,0.16517014816773037
6.54,Yanal,11.16,316.64,0.3686868950817618
6.54,Yanal,25.88,191.14,0.12139113560997772
6.2,Ters,312.73,649.67,0.005218246763531695
6.9,Normal,8.18,649.67,0.1568471840627048
6.9,Normal,21.26,496.46,0.08880275993159785
6.9,Normal,22.56,561.04,0.20029444949171707
6.9,Normal,17.64,455.93,0.13130413324933835
6.9,Normal,29.8,428.57,0.12294273716909837
6.9,Normal,30.07,574.88,0.09770287692425028
5.27,Ters,64.27,436.53,0.007291301397522942
5.27,Ters,34.45,351.57,0.03986301822470296
5.27,Ters,36.22,569.84,0.038669622733512675
5.27,Ters,42.52,280.86,0.029803363408487975
5.27,Ters,43.42,191.06,0.013045125713345962
5.27,Ters,36.79,323.76,0.049783768093687925
5.27,Ters,37.02,318.16,0.03393225017647371
5.27,Ters,11.06,401.37,0.12928223417074752
5.27,Ters,15.64,339.06,0.33004301027297944
5.27,Ters,31.76,400.44,0.07108660550651155
7.2,Yanal,76.26,311.75,0.09529900669933554
6.9,Normal,52.94,612.78,0.030343759197553295
5.8,Normal,32.74,321.36,0.06616094299775586
6.9,Normal,53.16,496.46,0.04087316695076857
6.8,Ters,106.46,533.12,0.02189093762265107
5.38,Ters,13.45,352.2,0.18258072811871467
5.18,Ters,10.95,478.63,0.3209141301624159
5.18,Ters,13.88,286.41,0.169734207769589
7.0,Yanal,31.41,249.28,0.09361028653483547
7.0,Yanal,333.21,535.24,0.007480978476754895
7.0,Yanal,418.4,638.39,0.0011542985896697612
7.9,Yanal,268.15,240.09,0.010118931023697611
7.9,Yanal,272.63,212.48,0.012901315494320725
6.4,Normal,86.31,377.56,0.015298299580770407
6.2,Normal,19.56,649.67,0.05270620497180574
6.2,Normal,43.5,356.39,0.03203601532309223
6.2,Normal,42.65,561.04,0.041846179525877866
6.2,Normal,8.83,455.93,0.16426625576243586
6.2,Normal,44.41,428.57,0.043966870847943
6.2,Normal,20.39,382.0,0.07290854601444195
6.2,Normal,64.37,496.46,0.02235936737058095
6.54,Yanal,5.61,362.38,0.6983029331909755
4.7,Normal,13.71,412.23,0.08072732125136446
5.9,Ters,26.59,309.41,0.106149745048813
5.9,Ters,25.79,327.61,0.11044576581997158
5.9,Yanal,16.66,348.69,0.18586868419402983
6.6,Normal,10.27,361.4,0.2649319084900873
4.59,Normal,91.18,505.0,0.012115464343552377
5.27,Ters,35.33,320.93,0.08603742027161204
5.27,Ters,30.27,402.16,0.04162005450008205
5.27,Ters,41.5,348.87,0.013374880132696517
5.27,Ters,36.47,289.04,0.01950903749231366
5.27,Ters,37.02,416.93,0.024468844683306974
5.03,Yanal,214.99,854.0,0.00018115567017347263
4.69,Ters,81.91,355.87,0.002329175177164483
4.69,Ters,124.16,760.0,0.001108037285102627
4.69,Ters,151.1,500.0,0.0004595157311931769
4.69,Ters,155.43,414.77,0.0007971500813741099
4.69,Ters,143.41,384.0,0.001016860101108181
4.69,Ters,452.88,1312.0,1.6464430387049533e-05
4.1,Yanal,25.73,276.34,0.009975560322540333
4.1,Yanal,25.95,270.91,0.00844698188379382
6.52,Ters,235.35,425.34,0.006883582054428348
6.52,Ters,279.0,442.02,0.002612813022715556
6.52,Ters,121.84,398.95,0.02179412091539826
6.52,Ters,48.11,365.15,0.12519196651115438
4.11,Yanal,117.94,805.0,0.0008765191778788414
6.0,Yanal,3.38,290.5,0.20922453280612197
6.0,Yanal,6.3,450.61,0.15192520765402956
6.0,Yanal,8.27,421.2,0.3866637444705671
6.0,Yanal,11.52,441.37,0.2103692557437992
6.0,Yanal,15.79,232.44,0.09962696419052425
7.2,Yanal,97.09,567.81,0.029958830743658873
5.31,Yanal,7.7,382.12,0.11313710777301583
5.9,Ters,26.77,275.82,0.1249490009048892
5.9,Yanal,15.41,208.71,0.15982668082469834
5.9,Yanal,15.29,212.0,0.13365701890076703
5.9,Yanal,6.5,193.67,0.43357880421325945
4.59,Normal,146.83,257.0,0.0022709581616244144
4.59,Normal,132.22,396.33,0.0010621420559478567
4.59,Normal,76.44,378.0,0.004698764401312621
4.59,Normal,98.95,370.36,0.002883634513127668
5.9,Yanal,19.37,362.38,0.09187640000510469
6.36,Ters,55.77,359.03,0.04517112356996447
6.36,Ters,43.68,326.64,0.09042348178221574
7.2,Yanal,236.46,283.54,0.009948592332302093
4.42,Yanal,56.78,257.0,0.005566908027000187
4.42,Yanal,69.74,273.32,0.0021034160394108247
4.42,Yanal,47.68,351.22,0.0007959983608845875
4.42,Yanal,112.95,302.09,0.0009784896376650956
4.42,Yanal,129.08,332.0,0.00038902983337803286
4.42,Yanal,87.35,342.64,0.002696718262466085
4.42,Yanal,15.33,349.54,0.027531864888488466
4.42,Yanal,14.07,381.59,0.03622294103928167
4.42,Yanal,25.34,377.93,0.014192216553717604
4.39,Yanal,133.93,489.0,0.0003815159820611451
4.39,Yanal,141.79,297.0,0.0008320715476187729
4.39,Yanal,42.43,847.0,0.0014546202631200902
4.39,Yanal,56.35,236.59,0.01971012030681822
4.78,Yanal,161.06,511.0,0.0010849201550380378
4.78,Yanal,157.74,373.3,0.0005847291768527034
4.73,Yanal,75.05,760.0,0.0022907528862064937
4.88,Ters,42.22,335.43,0.08117871993755428
7.01,Ters,41.97,337.46,0.1656923371782775
6.2,Ters,31.47,437.72,0.11438456207854275
6.2,Ters,51.38,432.58,0.06269853195735926
6.93,Ters,52.68,271.06,0.1539814308626855
6.93,Ters,41.86,415.27,0.11758690109175002
5.3,Normal,81.99,483.02,0.004541187028491559
5.3,Normal,57.13,445.66,0.011851789737335033
6.36,Ters,42.92,522.74,0.031208166478026225
6.36,Ters,44.72,173.02,0.11155954462303976
6.36,Ters,45.7,230.57,0.09070176777774068
7.2,Yanal,57.95,585.04,0.03846852317824275
7.2,Yanal,131.73,360.45,0.016374058769620926
7.2,Yanal,284.06,394.1,0.009861770039436632
7.2,Yanal,81.59,491.44,0.04753427053045834
7.2,Yanal,261.34,505.0,0.0035207836373994015
7.2,Yanal,213.04,361.96,0.010762707197522377
7.2,Yanal,218.2,420.0,0.013300471289668648
7.2,Yanal,254.87,258.1,0.017571676666667327
7.2,Yanal,272.55,372.0,0.00450427636425218
7.2,Yanal,435.67,433.0,0.0013727397902620802
6.93,Ters,27.93,282.14,0.2570778685360916
4.88,Ters,139.91,373.07,0.012243253495157324
4.1,Yanal,84.63,600.0,0.0005665530380036806
4.1,Yanal,39.04,613.05,0.003440867048749358
4.1,Yanal,19.04,490.24,0.008743740074423622
4.88,Ters,146.04,1329.0,0.0009757711849279011
4.88,Ters,105.83,726.0,0.002727900252221675
4.78,Yanal,65.07,392.7,0.008095798170091643
4.78,Yanal,36.83,396.06,0.01061399247593077
4.78,Yanal,96.22,351.22,0.002441118026264996
4.78,Yanal,220.92,760.0,0.00020521211151442793
4.78,Yanal,106.85,442.02,0.003716658189861979
4.78,Yanal,92.83,318.11,0.003976174027623102
4.78,Yanal,142.93,529.99,0.0010310156100796196
6.0,Yanal,3.79,260.63,0.7542941607541318
6.0,Yanal,8.08,565.08,0.2060933814364498
6.0,Yanal,2.96,381.27,0.27886021600884553
6.0,Yanal,2.75,284.21,0.15080329656423297
6.0,Yanal,3.52,438.74,0.45409580483898987
6.0,Yanal,5.21,308.87,0.29579022803108285
6.93,Ters,24.82,215.54,0.2737034381427278
6.93,Ters,3.88,594.83,0.5883991702716107
6.93,Ters,94.64,169.72,0.11522737925461986
6.93,Ters,48.39,586.08,0.07150082260649174
6.93,Ters,74.26,248.62,0.28022934158628
6.36,Ters,47.57,283.38,0.059491710117514696
6.36,Ters,46.35,410.4,0.13129858580776868
6.36,Ters,48.7,236.59,0.13759863312438828
6.36,Ters,51.75,256.82,0.10093704991052592
7.2,Yanal,206.39,388.0,0.006942637448978545
5.45,Yanal,139.26,506.29,0.0030328795040456638
7.2,Yanal,173.04,576.02,0.009820370014420028
6.36,Ters,41.99,178.27,0.1261907169771216
6.36,Ters,31.62,372.73,0.09860954749700457
6.36,Ters,29.48,246.07,0.26794089859523124
6.36,Ters,29.38,307.59,0.15472729609781205
6.36,Ters,27.67,384.26,0.1616999664857108
6.36,Ters,38.95,294.26,0.12613274629088198
6.36,Ters,34.59,220.75,0.09039956052607225
6.0,Yanal,7.32,386.19,0.09698968507503775
6.0,Yanal,9.67,320.39,0.18260408199481742
6.0,Yanal,120.79,315.31,0.013830838503865194
6.0,Yanal,119.62,279.56,0.010992880236771436
6.63,Ters,48.43,499.18,0.12081721508460622
6.63,Ters,80.97,596.03,0.06453310926326114
6.63,Ters,53.84,680.23,0.1381140557584202
6.63,Ters,102.24,487.02,0.045274873546124896
6.63,Ters,30.81,364.91,0.3034701944758332
6.63,Ters,47.62,442.51,0.31634499133616767
6.63,Ters,63.69,373.23,0.33078718356103215
6.63,Ters,76.51,365.59,0.03678250249186425
6.63,Ters,83.09,287.37,0.06677878401220107
6.63,Ters,98.08,369.84,0.03251658597101485
6.63,Ters,98.94,258.27,0.09501452841076463
6.63,Ters,94.54,589.37,0.018157460979586326
6.63,Ters,65.03,647.48,0.08511538645129915
6.63,Ters,69.04,384.95,0.10948879816716411
6.63,Ters,62.87,525.27,0.08212006777206654
6.36,Ters,32.87,266.65,0.05609509207420913
5.38,Ters,12.63,286.41,0.058072107877254635
5.38,Ters,13.32,617.43,0.04029166136346329
5.18,Ters,14.79,352.2,0.12142279471763116
6.2,Ters,294.54,299.42,0.002827420368326931
6.36,Ters,31.21,297.46,0.12112296205509507
6.36,Ters,30.35,438.74,0.08339932996756928
6.36,Ters,34.45,386.19,0.04678317421175374
6.36,Ters,40.92,392.24,0.06397747590254245
6.5,Ters,93.67,308.39,0.029384179465828206
5.23,Yanal,13.33,286.41,0.02658542132772772
6.93,Ters,34.09,453.98,0.08179685547674556
5.23,Yanal,18.28,617.43,0.014123096114149334
6.1,Normal,29.2,454.56,0.04596329373555381
5.01,Yanal,25.32,208.71,0.04674044322906662
5.18,Ters,13.84,458.09,0.14818143093113928
5.01,Yanal,10.58,202.89,0.1710506696160819
6.2,Normal,29.86,476.62,0.022081851370956196
6.9,Ters,245.94,184.21,0.006707271300133908
6.9,Ters,220.27,217.53,0.0075550308375745895
6.63,Ters,82.8,463.14,0.028266151552385054
6.0,Yanal,22.02,412.79,0.025794288473838547
6.0,Yanal,9.61,440.59,0.29678455115925423
6.0,Yanal,9.61,440.59,0.3498363853346304
6.0,Yanal,9.41,440.59,0.21814418417574188
6.0,Yanal,9.34,466.12,0.2388916264985862
6.0,Yanal,9.47,466.12,0.2353490926565896
6.0,Yanal,9.47,466.12,0.2606628057903927
6.63,Ters,64.37,211.76,0.1422511655253833
6.63,Ters,102.38,234.27,0.046896287927697435
6.63,Ters,30.37,305.54,0.15668091195270087
6.36,Ters,8.41,257.38,0.2857515949744813
6.36,Ters,8.41,257.38,0.562587704056292
5.09,Ters,27.85,467.03,0.030871262090147854
5.09,Ters,11.58,463.2,0.24411049299036697
5.09,Ters,11.55,478.63,0.5565265483324043
5.09,Ters,11.55,478.63,0.48101556859763905
5.09,Ters,16.39,286.41,0.1281084706646676
5.09,Ters,15.49,274.15,0.1018685850644054
5.09,Ters,11.29,486.67,0.09992245615646166
5.09,Ters,12.53,398.49,0.26165773804800807
5.09,Ters,10.82,474.15,0.20013556480745745
5.09,Ters,11.41,458.09,0.23036143778762105
5.09,Ters,12.4,257.38,0.1441491101034446
5.09,Ters,13.07,481.07,0.18932933308082509
5.09,Ters,10.55,480.32,0.12786563240308163
5.09,Ters,19.9,617.43,0.006345239732940119
5.09,Ters,14.13,246.51,0.11190969243851938
5.09,Ters,11.74,456.13,0.1274552151734875
5.77,Ters,10.78,286.41,0.4210275999317622
5.18,Ters,9.53,398.49,0.3737696445634129
5.18,Ters,11.7,474.15,0.09357485422133022
5.18,Ters,11.95,480.32,0.1600233257653396
5.18,Ters,15.47,617.43,0.05623689341266283
5.18,Ters,10.03,477.25,0.18391404295191816
6.93,Ters,77.43,594.47,0.1412307496068544
6.93,Ters,76.5,585.23,0.05231440643924004
6.93,Ters,58.65,190.14,0.27916040691459093
6.63,Ters,73.57,349.74,0.09111885133801896
6.63,Ters,74.78,245.88,0.06406376871290044
6.63,Ters,80.84,342.36,0.01053079472043777
6.63,Ters,83.14,338.68,0.01394718004021243
6.63,Ters,55.94,303.73,0.07709149553281996
6.63,Ters,71.46,179.6,0.03135230103198169
6.63,Ters,57.69,173.09,0.0860107535454957
6.63,Ters,40.59,174.55,0.1132884507137643
6.63,Ters,28.42,128.12,0.10863204995434819
6.63,Ters,40.14,488.65,0.07318904292660207
6.93,Ters,32.78,279.56,0.10137782592930271
6.93,Ters,14.69,671.77,0.26744610797833646
6.93,Ters,63.15,1020.62,0.07549280146747768
6.93,Ters,9.31,347.9,0.29204667051435457
5.77,Ters,8.46,398.49,0.5959606807605432
5.77,Ters,11.1,474.15,0.20480348261406592
5.77,Ters,11.1,474.15,0.21520870986361124
5.77,Ters,16.05,257.38,0.29847098242485814
5.77,Ters,16.05,257.38,0.43156614019174394
5.77,Ters,11.71,480.32,0.2957635327771157
4.89,Ters,11.06,286.41,0.14944057866322652
4.89,Ters,11.83,617.43,0.019476507961706073
5.21,Ters,10.89,286.41,0.5709563038233136
5.21,Ters,12.11,617.43,0.1596825035478214
7.2,Yanal,202.87,488.0,0.006063580247221356
7.2,Yanal,211.71,355.87,0.004332139692167001
7.2,Yanal,229.75,440.67,0.011704467449448523
6.69,Yanal,4.38,352.05,0.43804221897134527
5.91,Ters,11.03,310.68,0.10161129131350512
4.9,Yanal,36.87,321.91,0.04168874445574968
7.13,Yanal,175.39,549.75,0.024570487836453308
7.13,Yanal,214.24,373.3,0.0032855506287127884
7.13,Yanal,172.72,261.45,0.019385447643879675
5.5,Yanal,18.08,198.77,0.06444229024874426
5.14,Yanal,9.39,198.77,0.1261129984302015
5.01,Yanal,13.04,223.03,0.09532908451390898
6.93,Ters,47.57,400.62,0.0741518362632403
6.93,Ters,77.42,155.11,0.12668275826101988
6.93,Ters,18.41,713.59,0.43788923524384565
6.63,Ters,30.12,370.03,0.09577253293964297
6.63,Ters,25.84,198.26,0.12118547024532272
6.63,Ters,9.88,372.33,1.2440913851164632
6.63,Ters,11.26,418.5,1.2257828504248214
6.63,Ters,25.82,654.76,0.3367058149374911
6.63,Ters,32.43,375.22,0.23283624100740846
6.63,Ters,48.79,134.5,0.19897935198547612
6.63,Ters,51.7,277.29,0.07618156383426439
6.63,Ters,9.79,430.71,0.6616672265182552
6.63,Ters,9.46,480.4,0.7487529163090986
6.63,Ters,92.9,251.4,0.029197817128091955
6.63,Ters,97.61,392.08,0.05545057719765774
6.63,Ters,31.6,493.27,0.38942867207916265
6.63,Ters,40.95,528.19,0.12314979181297872
6.63,Ters,22.73,462.93,0.38680895587522274
6.63,Ters,8.93,375.0,0.5272324499988976
6.63,Ters,10.72,564.25,0.38228334193971886
6.63,Ters,39.43,461.1,0.07648764433069959
5.77,Ters,11.42,617.43,0.11825679015481522
6.9,Ters,123.0,292.67,0.04907751210245788
6.9,Ters,279.65,247.93,0.0076832080320930396
6.9,Ters,30.39,146.72,0.24002293422554435
6.9,Ters,47.02,291.76,0.15841617538938377
6.9,Ters,228.77,274.17,0.005406300158623364
6.9,Ters,252.2,198.26,0.0030564799906783293
5.7,Yanal,68.58,311.75,0.15683088507111728
5.7,Yanal,68.58,311.75,0.1392582597254468
4.59,Normal,35.63,303.0,0.007392817156202616
4.59,Normal,184.16,244.74,0.0011409598583500124
6.5,Ters,92.04,671.52,0.019885379535085568
6.5,Ters,96.2,275.82,0.029459237874205096
6.9,Ters,262.64,193.2,0.002631378198094679
4.59,Normal,301.82,682.03,0.00011976394536386984
6.1,Yanal,25.53,292.12,0.29221641290557243
5.99,Ters,17.42,367.53,0.2273628870437082
5.99,Ters,36.97,297.71,0.08941803526808001
4.59,Normal,153.74,344.72,0.001988118933172088
4.59,Normal,179.5,365.0,0.0008036649777156399
4.59,Normal,46.61,360.05,0.0030643079261419145
6.63,Ters,22.12,685.78,0.21021001651605473
6.63,Ters,72.68,383.38,0.060293018606665395
6.63,Ters,96.86,318.98,0.021813726416071145
6.63,Ters,101.5,300.47,0.03380250455829568
6.63,Ters,83.66,248.01,0.037475943661394305
6.63,Ters,84.28,220.65,0.05111174658899459
6.63,Ters,8.47,331.63,0.4695525091624578
6.63,Ters,54.34,326.88,0.13522535085264153
6.63,Ters,55.84,311.1,0.10518068494296375
6.3,Normal,26.86,199.0,0.06214731778899231
7.1,Ters,88.99,429.21,0.04679206672647832
7.1,Ters,25.55,585.04,0.23608953471596322
7.1,Ters,8.01,543.26,0.3733882622057099
7.1,Ters,4.35,410.35,0.20442150790012287
4.34,Normal,109.75,1242.0,0.00020567186323389012
4.34,Normal,216.42,943.0,4.210450489199463e-05
4.7,Yanal,13.16,256.0,0.1392462714850922
4.7,Yanal,10.1,549.0,0.45349329928474136
4.7,Yanal,9.86,448.77,0.34892085514510307
4.0,Normal,3.77,256.0,0.291437311586866
4.0,Normal,4.04,448.77,0.05485013030240949
4.7,Ters,8.18,412.37,0.08783801733943965
6.3,Normal,96.14,504.85,0.0044444847299631935
6.3,Normal,172.15,574.88,0.0019124793254600167
6.8,Ters,25.03,640.14,0.189229719096922
6.8,Ters,11.94,383.43,0.3716250299753368
6.8,Ters,17.93,414.23,0.24633218450224892
5.99,Ters,16.72,544.68,0.09262910848888162
6.5,Ters,95.9,309.41,0.029950624541244544
5.8,Normal,47.59,475.1,0.03997220375243026
6.19,Yanal,51.69,219.8,0.03313819350122755
5.99,Ters,48.18,325.6,0.10713494247827364
5.99,Ters,26.82,235.0,0.18652001835205248
5.99,Ters,30.03,160.58,0.10404629957294972
6.2,Ters,134.48,485.04,0.010337714958258425
5.99,Ters,54.74,403.72,0.03309175430528427
6.19,Yanal,3.26,488.77,0.3498046481718618
6.19,Yanal,0.53,561.43,0.9640932455018031
6.19,Yanal,53.89,116.35,0.052749842554870245
5.6,Normal,25.08,612.78,0.027398601358751874
5.6,Normal,20.46,547.0,0.029267010278468824
5.6,Normal,111.02,638.39,0.0015103783741728428
5.6,Normal,186.03,574.88,0.0012814177588749112
5.6,Normal,210.9,459.02,0.0008803800693754942
5.4,Normal,17.71,475.0,0.12693681013780045
5.4,Normal,14.63,421.13,0.1238457024899532
5.4,Normal,17.49,563.74,0.0849091299037365
5.4,Normal,16.82,585.04,0.07412025240075751
5.4,Normal,27.16,357.91,0.06436893450362062
5.4,Normal,17.89,552.0,0.055265520624382065
6.19,Yanal,31.34,367.57,0.023239873073207608
6.19,Yanal,14.84,729.65,0.10468194377448768
6.19,Yanal,13.02,349.85,0.19795403798887257
4.59,Normal,192.55,760.0,0.0002061949520684248
4.59,Normal,58.42,522.0,0.001046734945928973
6.2,Ters,63.57,399.61,0.0165760638830574
6.9,Yanal,11.34,256.0,0.300235162104108
4.59,Normal,135.15,333.0,0.006638174929048842
7.28,Yanal,34.86,370.08,0.13293088379097612
4.59,Normal,293.63,308.0,0.0004431535006790875
4.59,Normal,184.09,335.43,0.0008649668146544987
6.19,Yanal,11.54,221.78,0.2796956503447274
6.19,Yanal,9.87,663.31,0.2552281545317052
6.19,Yanal,3.48,281.61,0.22072376906758365
